article_id,titre,annee,x,y,cluster,cluster_label,chercheurs,laboratoire
art_01512,Traffic monitoring system for vehicle detection in day and night conditions,2023,-2.4531133,-3.9784737,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_01513,Traffic Sign Classification using Deep Learning Comparative Study,2024,-2.4117537,-3.9634933,3,"C3 · learning, data, detection",Nawal Sael,Laboratoire d’Intelligence Artificielle et Systèmes
art_01514,TRAFFIC SURVEILLANCE SYSTEM FOR VEHICLE DETECTION USING DISCRETE WAVELET TRANSFORM,2018,-1.7824284,-4.5981402,4,"C4 · properties, synthesis, numerical",Abdelmoghit Zaarane,Laboratoire de Traitement de l'Information
art_01515,Traitement des fortes non-linéarités par la méthode asymptotique numérique,1997,1.8848966,-4.6103883,2,"C2 · model, control, data",Bouazza Braikat,Laboratoire de Physique de la Matière Condensée
art_01516,Traitement Expérimental Par Coagulation Floculation Des Effluents Brutes D’une Industrie Aéronautique À Casablanca (Maroc),2019,0.29679176,0.1853456,7,"C7 · phosphate, properties, po4",Abdelmottalib Nahli,Laboratoire d'Ecologie et d'Environnement
art_01517,Traitements des amyloses en dehors du traitement symptomatique,2000,-0.35829446,0.17529641,7,"C7 · phosphate, properties, po4",Halima Lebrazi,Laboratoire Biologie et Santé
art_01518,Transfer Learning approach for smart agriculture: Application to Blight Bacteria,2022,-2.4131517,-3.9743536,3,"C3 · learning, data, detection",Sanaa Elfilali,Laboratoire d’Intelligence Artificielle et Systèmes
art_01519,"Transition‐Metal Azo Schiff Base Complexes: Nonlinear Optics Across Solutions, Thin Films and Nanocomposites",2025,3.3758082,-1.0337257,1,"C1 · properties, water, mg",Siham Slassi,Laboratoire d’Ingénierie et de Matériaux
art_01520,Translation surfaces generated by the spherical indicatrices of Frenet frame of regular curves of 3-dimensional Euclidean space,2025,-0.10429218,-5.6732626,2,"C2 · model, control, data",Malika Izid,"Laboratoire d'Analyse, Modélisation et Simulation"
art_01521,Travel-blocking Optimal Control Policy on Borders of a Chain of Regions Subject to SIRS Discrete Epidemic Model,2018,0.36289376,-3.9282343,2,"C2 · model, control, data",Omar Zakary,"Laboratoire d'Analyse, Modélisation et Simulation"
art_01522,Treatment of cotton fabrics by ionic liquid with PF6 − anion for enhancing their flame retardancy and water repellency,2016,3.2786117,-0.83626086,4,"C4 · properties, synthesis, numerical",Said Gmouh,Laboratoire d’Ingénierie et de Matériaux
art_01523,Treatment of Surface Treatment Effluents by Electrocoagulation Process Using Aluminium Electrodes,2021,1.3908411,-0.7025957,1,"C1 · properties, water, mg",Nadia Iounes,Laboratoire d'Ecologie et d'Environnement
art_01524,Triassic sedimentation on the Eastern Atlantic margin: two examples from Moroccan Meseta and Portugal,2022,-1.4765273,0.674888,7,"C7 · phosphate, properties, po4",Rachid Essamoud,"Géosciences, Géomatique et Environnement"
art_01525,"Triassic stratigraphy and structural evolution of a rift basin: the Eç Çour basin, High atlas of Marrakech, Morocco",2003,0.012626017,4.8850617,6,"C6 · morocco, maroc, rabat",Rachid Essamoud,"Géosciences, Géomatique et Environnement"
art_01526,Triple-Slope Linear Unit: Balancing Gradient Preservation and Activation Scaling in Deep Neural Networks,2026,-2.0285819,-3.8828394,3,"C3 · learning, data, detection",Mohssine Bentaib,Technologie de l'Information et Modélisation
art_01527,TTS and STT in Service of Education,2025,-1.4962041,-2.4207408,3,"C3 · learning, data, detection",Omar Zahour,Technologie de l'Information et Modélisation
art_01528,Two New Fast and Efficient Hard Decision Decoders Based on Hash Techniques for Real Time Communication Systems,2018,-0.8278435,-4.4037704,4,"C4 · properties, synthesis, numerical",Said Nouh,Technologie de l'Information et Modélisation
art_01529,Tx/Rx 77GHz Array Antenna with Stubs Technics Matching for Long Range Automotive Radars Detection,2025,2.129779,-3.5696974,5,"C5 · molecular, corrosion, experimental",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_01530,U-Net: Deep Learning for Extracting Building Boundary Collected by Drone of Agadir’s Harbor,2021,-0.1711151,3.6233745,7,"C7 · phosphate, properties, po4",Tarik Chafiq; Soufiane Zerraf,Laboratoire de Traitement de l'Information
art_01531,Ultra Wideband Planar Microstrip Array Antennas for C‐Band Aircraft Weather Radar Applications,2017,1.9103193,-3.2178097,1,"C1 · properties, water, mg",Abdellatif Slimani,Laboratoire de Traitement de l'Information
art_01532,Ultrasound imaging: beamforming techniques,2020,-1.2495884,-3.7057447,3,"C3 · learning, data, detection",Abdelhakim Alali,Laboratoire de Traitement de l'Information
art_01533,Uncovering the potential of industrial waste: turning discarded resources into sustainable advanced materials,2024,1.7998954,-1.2232883,1,"C1 · properties, water, mg",Abdelilah Akouibaa,Laboratoire d’Ingénierie et de Matériaux
art_01534,Understanding Structure−Stability Relationships of Candida antartica Lipase B in Ionic Liquids,2005,3.9986928,-1.732327,5,"C5 · molecular, corrosion, experimental",Said Gmouh,Laboratoire d’Ingénierie et de Matériaux
art_01535,Understanding the Corrosion Inhibition Mechanism of Mild Steel in Hydrochloric Acid by a Triazole Derivative: A Combined Experimental and Theoretical Approach,2019,3.96487,-2.5576675,5,"C5 · molecular, corrosion, experimental",Aziz Boutouil,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01536,"Unified STT-TTS Architectures for Real-Time Bidirectional Voice Interaction: A Review, Taxonomy, and Framework",2026,-1.4280568,-2.8862066,3,"C3 · learning, data, detection",Omar Zahour,Technologie de l'Information et Modélisation
art_01537,"Unlocking sustainable extraction of natural antioxidants: Green solvents, smart technologies, scalability and future directions",2025,0.9714711,-1.3585464,3,"C3 · learning, data, detection",Abdelmjid Abourriche,Laboratoire Biologie et Santé
art_01538,Unravelling the role of nickel doping on the physical properties of CuO thin films deposited by Spray Pyrolysis and theoretical analysis of nanostructured ZnO/Ni:CuO-based heterojunction solar cells,2022,3.4725354,-1.0425279,1,"C1 · properties, water, mg",Othmane Daoudi,Laboratoire de Physique de la Matière Condensée
art_01539,Unravelling the role of nickel incorporation on the physical properties of CuO thin films deposited by spray pyrolysis and theoretical analysis of nanostructured ZnO/Ni:CuO-based heterojunction solar cells,2023,3.6214156,-0.7424765,4,"C4 · properties, synthesis, numerical",Othmane Daoudi,Laboratoire de Physique de la Matière Condensée
art_01540,"Unsymmetrical aromatic disulfides as SARS-CoV-2 Mpro inhibitors: Molecular docking, molecular dynamics, and ADME scoring investigations",2022,4.162623,-2.4828799,5,"C5 · molecular, corrosion, experimental",Samir Chtita,Laboratoire de Chimie Analytique et Moléculaire
art_01541,Unveiling Quality-Factor Metrics to Optimize Data Collection,2026,-1.8562219,-3.0199926,3,"C3 · learning, data, detection",Sanaa Elfilali,Laboratoire d’Intelligence Artificielle et Systèmes
art_01542,Use of Remote Sensing and GIS to Diagnose and Assess the Current Situation of Acacia Raddiana Stands,2025,-0.07835438,-1.6644866,3,"C3 · learning, data, detection",Allal Labriki,"Géosciences, Géomatique et Environnement"
art_01543,Use of Remote Sensing and GIS to Study the Expansion of Sands and Vegetation in the Draa Region (Morocco) From Landsat Satellite Images,2025,-0.7255431,3.6075046,2,"C2 · model, control, data",Allal Labriki,"Géosciences, Géomatique et Environnement"
art_01544,Usefulness of lipid ratios and atherogenic index of plasma in obese Moroccan women with or without metabolic syndrome.,2014,-0.7283501,-0.91012025,1,"C1 · properties, water, mg",Halima Lebrazi,Laboratoire Biologie et Santé
art_01545,User Profiling in a SPOC: A method based on User Video Clickstream Analysis,2019,-2.5788574,-2.095395,3,"C3 · learning, data, detection",Elhabib Benlahmar,Technologie de l'Information et Modélisation
art_01546,Using Deep Learning Word Embeddings for Citations Similarity in Academic Papers,2018,-1.6550008,0.26519224,7,"C7 · phosphate, properties, po4",Elhabib Benlahmar,Technologie de l'Information et Modélisation
art_01547,"Using long-term bare earth composite image and machine learning in lithological mapping of Adrar Souttouf mafic complex (Oulad Dlim massif, Southern Morocco)",2025,-1.1078771,2.8083572,0,"C0 · morocco, atlas, basin",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_01548,Using Machine Learning Algorithms to Predict the E-orientation Systems Acceptancy,2020,-0.8533589,0.24100922,7,"C7 · phosphate, properties, po4",Mohammed Aitdaoud,Laboratoire d’Intelligence Artificielle et Systèmes
art_01549,Using Students’ Data to Improve the Quality of the Education in Moroccan Institution,2019,-2.5966816,-1.9569358,2,"C2 · model, control, data",Mohammed Aitdaoud; Mohssine Bentaib,Laboratoire d’Intelligence Artificielle et Systèmes
art_01550,"Using UAV-Based Photogrammetric Data for Pegmatitic Lineament Extraction in the Angarf Area (Zenaga Inlier, Morocco)",2024,-1.1219858,2.8733823,0,"C0 · morocco, atlas, basin",Soufiane Maimouni,"Géosciences, Géomatique et Environnement"
art_01551,"USLE-based assessment of soil erosion by water in the watershed upstream Tessaoute (Central High Atlas, Morocco)",2017,-0.84281045,3.597626,0,"C0 · morocco, atlas, basin",Soufiane Maimouni,"Géosciences, Géomatique et Environnement"
art_01552,Utilisation des Plans d'Expériences Pour la Modélisation de l'Élaboration d'un Phosphate de Calcium de Propriétés Antiseptiques à Usage Biomédical,2006,-0.23935953,-2.5021966,1,"C1 · properties, water, mg",Soumia Belouafa,Laboratoire Biologie et Santé
art_01553,V-net performances for 2D ultrasound image segmentation,2022,-2.3496268,-3.966793,3,"C3 · learning, data, detection",Abdelhakim Alali,Laboratoire de Traitement de l'Information
art_01554,Validating Structural Styles in the Flysch Basin Northern Rif (Morocco) by Means of Thermal Modeling,2020,-0.74694324,2.5919118,0,"C0 · morocco, atlas, basin",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_01555,Validation de la version dialectale Marocaine de l’échelle « HADS »,2017,-1.7724664,-1.9779289,4,"C4 · properties, synthesis, numerical",Driss Radallah,Laboratoire Biologie et Santé
art_01556,Validation Method for Digital Flow Meter for Fuel Vendors,2020,0.6054749,-1.4314059,4,"C4 · properties, synthesis, numerical",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01557,Validation of a Cryo-assisted QuEChERS-GC-MS/MS Method for the Simultaneous Quantification of 16 PAH Residues in Marine Oysters,2026,1.2910181,-0.92451894,2,"C2 · model, control, data",Abdelmjid Abourriche; Soumia Belouafa,Laboratoire Biologie et Santé
art_01558,Valorization of Agricultural Polyolefin Plastic Waste in the Kingdom of Morocco through Thermal Pyrolysis: Influence of Thermal Parameters on Pyrolytic Oil Yields,2023,1.6878778,-1.7841837,2,"C2 · model, control, data",Soufiane Zerraf,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01559,Valorization of coffee waste with Moroccan clay to produce a porous red ceramics (class BIII),2019,3.7100346,-1.6176275,2,"C2 · model, control, data",Chaouki Sadik,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01560,Valorization of Moringa oleifera Waste as Sustainable Biosorbents for Cationic Dye Removal,2025,2.5677521,-0.2939613,4,"C4 · properties, synthesis, numerical",Omar Tanane,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01561,Valorization of walnut husks as a natural coagulant for optimized water decolorization,2023,2.0005476,-0.7221325,1,"C1 · properties, water, mg",Asmaa Benbiyi,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01562,Vegetation and Climate Changes During the Pliocene in Southwestern Mediterranean,2023,-1.1047674,-0.0012263835,7,"C7 · phosphate, properties, po4",Nadia Barhoun; Rachid Essamoud,"Géosciences, Géomatique et Environnement"
art_01563,"Vegetation climate and marine environmental reconstruction in the western Mediterranean (southern Rifian corridor, Morocco) over the Tortonian-Messinian transition",2021,0.7849995,-2.1339974,2,"C2 · model, control, data",Nadia Barhoun,"Géosciences, Géomatique et Environnement"
art_01564,"Vegetation, Climate, and Paleoenvironment of the Mediterranean Region During the Pliocene: Insights from the Boudinar Basin, NE Morocco",2025,-0.17512934,4.720689,6,"C6 · morocco, maroc, rabat",Nadia Barhoun; Rachid Essamoud,"Géosciences, Géomatique et Environnement"
art_01565,Vehicle license plate localization and recognition system for intelligent transportation applications,2019,-2.1909065,-4.0685287,3,"C3 · learning, data, detection",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_01566,Vehicle to vehicle distance measurement for self-driving systems,2019,-1.8433658,-4.1400805,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_01567,Vehicular queue length measurement based on edge detection and vehicle feature extraction,2019,-0.23862067,-4.8262377,2,"C2 · model, control, data",Abdelmoghit Zaarane; Issam Atouf,Laboratoire de Traitement de l'Information
art_01568,Vibrational study and thermal behavior of dihydrogenotriphosphate trihydrate of 4-aminobenzoic acid and its anhydrous new form fertilizer type NP,2019,3.235614,-1.7184813,2,"C2 · model, control, data",Soufiane Zerraf,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01569,"Vibrational Study, Reinvestigation of the Crystal Structure of MgHPO4.3H2O and Calculated IR Frequencies for the PO43- by Isotopic Substitutions",2021,3.945894,-1.7061887,2,"C2 · model, control, data",Soufiane Zerraf,Laboratoire de Chimie Physique des Matériaux Appliqués
art_01570,Virtual platform for modeling the power consumption of a soft-core processor by the SystemC/TLM,2018,-1.4065232,-4.9124045,2,"C2 · model, control, data",Abdelhakim Alali,Laboratoire de Traitement de l'Information
art_01571,Virtual Screening in Hepatitis B Virus Drug Discovery: Current Stateof- the-Art and Future Perspectives,2018,1.5713053,0.7810877,5,"C5 · molecular, corrosion, experimental",Anass Kettani,Laboratoire Biologie et Santé
art_01572,Volcanic Geoheritage at the Northeastern of Morocco: Selected Sites of Oujda and Guercif (Jorf Lakhdar and Guilliz),2024,-0.9966168,3.133227,0,"C0 · morocco, atlas, basin",Faouziya Haissen,"Géosciences, Géomatique et Environnement"
art_01573,"Wahban Al Okaishi, Issam Atouf, Abdellatif Hamdoun, An automated license plate detection and recognition system based on wavelet decomposition and CNN, Array",2020,-1.0887963,0.5882621,7,"C7 · phosphate, properties, po4",Abdelmoghit Zaarane,Laboratoire de Traitement de l'Information
